mu_Mu, sigma2_Mu, alpha_Lambda, beta_Lambda, d, k0, k1, nlabel, ntrace, nchain, nskip, Ntrain, Ntest, Nfold
0,74.79578521581,6.322442041572721,6.875728698144376,56,1,26,8,500,2,2,200,100,5
0,99.94174767098758,6.278784283761791,2.361341511231676,170,14,27,8,500,2,2,200,100,5
0,2567.9391916274158,7.006732384036903,0.06217846243702363,161,6,50,10,500,2,2,200,100,5
0,5.394810743089627,2.0243057751041236,9.443693753005956,146,10,26,3,500,2,2,200,100,5
0,19.757681637234406,6.577191532769281,6.559451886302423,152,1,30,6,500,2,2,200,100,5
0,9.771122097258466,2.563628940706502,7.199362902992149,166,19,7,2,500,2,2,200,100,5
0,589.2200018511172,7.9325922808045295,0.39574364370455584,45,1,12,9,500,2,2,200,100,5
0,31.46190604044957,8.58927491202257,9.488462908910684,30,5,5,5,500,2,2,200,100,5
0,9.960646456168122,4.247645930197322,7.725912228933164,143,14,52,6,500,2,2,200,100,5
0,1037.0973326562919,9.441719092465537,0.44309499120675055,58,5,13,8,500,2,2,200,100,5
0,45.71255247078312,4.869098353553536,5.836943056093236,44,5,23,4,500,2,2,200,100,5
0,37.33253159322209,5.578939431662835,6.753978278167905,74,11,18,4,500,2,2,200,100,5
0,0.5621831976818045,2.375855603169429,3.0708155362044423,184,19,1,7,500,2,2,200,100,5
0,1.1124117440519266,1.0379175069660462,0.3026705054416068,180,10,33,5,500,2,2,200,100,5
0,94.85294945718321,6.46171132104527,2.776198538832894,37,2,6,10,500,2,2,200,100,5
0,11.904874921403312,1.8084611910951751,4.033475418204669,119,35,1,3,500,2,2,200,100,5
0,4119.8229218824845,9.132625107481957,0.1030713933834071,157,13,75,5,500,2,2,200,100,5
0,44.34539839421381,5.418479348133118,8.201054699269912,147,17,12,6,500,2,2,200,100,5
0,26.271668929418862,1.623870768396163,1.6565552554301777,35,6,5,3,500,2,2,200,100,5
0,43.37169180660354,3.482578780488968,4.397989655697034,196,50,44,3,500,2,2,200,100,5
0,57.745529608258664,6.229724244528457,8.391427725265967,164,5,50,8,500,2,2,200,100,5
0,108.45962354398748,9.20535047354748,4.599114293440149,135,15,87,3,500,2,2,200,100,5
0,23.453828706817866,3.289986081544492,7.295370416377071,93,1,16,8,500,2,2,200,100,5
0,112.81113068380506,3.5832478499292586,1.7554163299879322,116,3,43,4,500,2,2,200,100,5
0,13.677790094831641,3.8090361860525324,7.212510529571724,103,10,6,8,500,2,2,200,100,5
0,219.4655029222293,7.875456852865926,1.0647084048839728,63,8,8,6,500,2,2,200,100,5
0,38.12143863503003,5.516165918045645,6.296633652908038,191,11,8,6,500,2,2,200,100,5
0,147.57482287060083,5.928338793033678,1.318026614656439,131,12,8,10,500,2,2,200,100,5
0,28.47201435041203,1.8788427573275224,2.989709573624404,140,2,97,7,500,2,2,200,100,5
0,12.716066426510169,3.954199763550468,7.44511232297177,83,27,2,3,500,2,2,200,100,5
0,0.8966562212244334,1.2949562110437172,5.333321116180759,138,5,36,5,500,2,2,200,100,5
0,9.080176607346843,5.7283978427346955,3.6935196188983186,33,1,5,8,500,2,2,200,100,5
0,11.128445396963402,4.550768937731524,8.437610126548819,77,19,1,4,500,2,2,200,100,5
0,138.13447118050178,9.430398052475164,4.106866669374108,165,10,54,8,500,2,2,200,100,5
0,2.821201595952617,1.186514231476481,3.5970562007433458,117,2,28,6,500,2,2,200,100,5
0,39.271795296196224,5.9780047892704,7.385785729999192,105,12,15,5,500,2,2,200,100,5
0,923.1404193090052,5.015668756166944,0.0980472749993444,27,1,8,9,500,2,2,200,100,5
0,48.58228098325055,7.2504149635912345,6.573480305585785,50,4,2,10,500,2,2,200,100,5
0,11.053470311452568,2.4742634325280357,7.076917921961136,179,44,66,2,500,2,2,200,100,5
0,110.84347896526673,6.9017104862117495,4.530731866345952,104,1,11,8,500,2,2,200,100,5
0,21.36150862123774,6.284856905043912,8.292678232487962,111,4,83,7,500,2,2,200,100,5
0,56.24553945133472,7.931957432101173,7.242018937385194,194,12,135,4,500,2,2,200,100,5
0,64.39590597223236,8.324088366758936,5.693164158363988,115,4,25,4,500,2,2,200,100,5
0,31.654707215417368,4.19658463986115,9.812100560700928,178,8,37,10,500,2,2,200,100,5
0,35.33989427206063,4.987119384491349,8.372833958316026,56,6,1,9,500,2,2,200,100,5
0,28.02309325241275,5.596500080035011,6.217186934645129,123,27,9,3,500,2,2,200,100,5
0,20.668229748475625,8.809430775210439,7.661082413414086,94,1,48,3,500,2,2,200,100,5
0,122.96131098850613,9.545737625004358,3.336807600209837,137,15,44,6,500,2,2,200,100,5
0,136.65726551574963,9.572905708041032,4.014207817596425,132,10,18,10,500,2,2,200,100,5
0,70.88407659062923,9.074963627654759,6.552442779547713,128,14,30,7,500,2,2,200,100,5
0,0.2836782482779052,1.6790993077131398,2.0123181171394933,72,12,45,2,500,2,2,200,100,5
0,0.06160707786686877,1.0057141906270917,4.971002497351855,118,32,12,2,500,2,2,200,100,5
0,4.3636719412672305,2.0447657469148517,6.609254790121643,63,3,6,6,500,2,2,200,100,5
0,1509.5095876422502,4.956178488519708,0.19582946748712637,69,16,14,3,500,2,2,200,100,5
0,80.90936800920987,9.258233399705476,4.534366367243584,67,9,25,4,500,2,2,200,100,5
0,11.618810082014576,4.813934074015908,8.829036025142397,64,4,14,9,500,2,2,200,100,5
0,51.017687208138035,4.812957911784077,0.9739025366385345,108,12,18,3,500,2,2,200,100,5
0,9.536914009988866,5.202191708626744,7.848770524416766,187,1,122,9,500,2,2,200,100,5
0,55.51181158989333,5.898750398026391,3.4906883727072047,136,15,4,8,500,2,2,200,100,5
0,453.4255266786115,9.916760897124536,1.6790028695891912,132,8,43,8,500,2,2,200,100,5
0,2.4792474614311115,2.0266337998706963,8.753952317904748,71,15,8,4,500,2,2,200,100,5
0,18.729305187743215,6.274812793154778,7.10502971815152,100,6,30,10,500,2,2,200,100,5
0,5.382604068836002,5.016225131451356,2.6415387425686054,117,9,2,7,500,2,2,200,100,5
0,63.33098152374902,8.966603061947875,9.195440120470149,97,3,25,6,500,2,2,200,100,5
0,80.93919762100342,9.14138333868162,6.522552336324354,173,5,73,4,500,2,2,200,100,5
0,296.33647479503117,6.191740350943129,1.574087781841278,78,9,4,2,500,2,2,200,100,5
0,48.13784989162126,9.626937661115514,1.2126607048506466,145,10,44,9,500,2,2,200,100,5
0,212.21809746911723,7.42183514101134,1.1687484448460383,162,14,41,8,500,2,2,200,100,5
0,68.2518494620194,6.805215268074745,4.594169891536538,150,7,85,4,500,2,2,200,100,5
0,0.20382600422080968,1.036097352915497,2.548446808825986,67,29,3,2,500,2,2,200,100,5
0,32.75758966799538,9.14732224614567,7.078092387395109,123,13,73,3,500,2,2,200,100,5
0,34.334340274349344,3.426134508391422,3.6488712486247445,76,3,16,7,500,2,2,200,100,5
0,13.679268863431604,3.1039412289946005,6.580086782391524,175,4,41,7,500,2,2,200,100,5
0,174.43870499190544,5.756526999608462,0.6309298140735853,22,2,6,8,500,2,2,200,100,5
0,26.129345838668154,4.2434634795958,9.020441506422031,41,2,4,4,500,2,2,200,100,5
0,43.873139248300035,4.766181142267465,4.79404842189053,31,1,2,10,500,2,2,200,100,5
0,0.9233902323284324,1.6288285580561874,6.558681880068368,29,2,17,6,500,2,2,200,100,5
0,18.872417436949316,5.148132081683194,8.164047119662564,125,30,4,4,500,2,2,200,100,5
0,30.125069486127845,2.108910662041687,2.4229866630462293,126,12,10,8,500,2,2,200,100,5
0,168.18992820453897,8.989021673381053,2.841490910981035,94,5,22,4,500,2,2,200,100,5
0,5.680813019601624,8.330607595228638,8.58325532980554,124,11,8,4,500,2,2,200,100,5
0,3.6407648341488454,2.5583613218154935,8.43794823953514,140,5,97,7,500,2,2,200,100,5
0,154.2749345877918,8.929269367227928,3.816469814333243,158,62,8,2,500,2,2,200,100,5
0,124.35205767406877,8.655400460988336,5.120338992781854,122,10,32,9,500,2,2,200,100,5
0,78.89479063734191,7.41644011991959,7.205574383228791,82,9,4,8,500,2,2,200,100,5
0,15.074941338739897,4.571092375365457,8.823186353462818,122,10,68,3,500,2,2,200,100,5
0,0.015545211643457218,1.1934372395614457,5.761825667334932,21,3,2,5,500,2,2,200,100,5
0,123.90879286962688,7.588267560167888,5.045462645564177,110,33,10,2,500,2,2,200,100,5
0,26.41488773747086,2.0306954131817556,3.2572831058586638,48,2,27,6,500,2,2,200,100,5
0,98.16404757572099,7.660211204729987,3.5293856631173903,187,2,17,7,500,2,2,200,100,5
0,0.4188969018503151,1.4031978137122927,3.7643321581240397,104,6,90,2,500,2,2,200,100,5
0,76.58078715061684,3.311891854791699,2.022109690575075,199,8,8,8,500,2,2,200,100,5
0,178.50383331935836,5.519114961606006,2.4791596714711805,36,1,2,4,500,2,2,200,100,5
0,6.120377399589568,1.3432133339951973,2.1523172239262625,77,4,30,7,500,2,2,200,100,5
0,1.809370740822009,3.2971923289287033,9.526759023445472,109,11,5,9,500,2,2,200,100,5
0,23.850460321553157,7.404865167273763,5.819204470219494,199,64,2,3,500,2,2,200,100,5
0,21.71414935035091,7.220249581804691,1.070314342934049,20,2,2,8,500,2,2,200,100,5
0,74.81352744676221,8.726471132521379,6.608218449697471,188,24,50,5,500,2,2,200,100,5
0,0.015111603880912412,1.7480801844229266,7.158582606348295,83,3,8,10,500,2,2,200,100,5
0,59.65759729467516,2.6825227792746587,1.2246430505007855,177,28,8,6,500,2,2,200,100,5
0,23.953653355761222,3.3616492810378062,3.5742653160079785,187,30,11,4,500,2,2,200,100,5
0,21.441904006780085,1.8954598094580728,0.587291660906073,93,3,61,8,500,2,2,200,100,5
0,40.85485777509233,3.329250206305791,5.374056256305792,28,7,11,2,500,2,2,200,100,5
0,4.299441469195234,6.229170149971164,7.292778471892491,105,4,39,10,500,2,2,200,100,5
0,32.78001349247547,4.989728651327365,6.807944515295304,77,6,2,8,500,2,2,200,100,5
0,294.3177829687415,5.016233089697249,0.47494901059485395,179,44,3,3,500,2,2,200,100,5
0,3.72661942408378,1.8490844570221374,7.07367118482243,70,3,34,9,500,2,2,200,100,5
0,119.80117277247024,8.323544717925763,4.197952695130017,165,1,50,6,500,2,2,200,100,5
0,23.51925347979536,7.819823302638316,4.259457091429888,166,25,10,5,500,2,2,200,100,5
0,151.3350567930448,7.516551847211115,4.109602570624692,86,5,45,5,500,2,2,200,100,5
0,1.7017371466402333,5.9653327583986036,4.476684957618897,160,4,16,7,500,2,2,200,100,5
0,4.66664350626339,3.3607402529270174,5.989665347095329,21,4,1,5,500,2,2,200,100,5
0,31.017255903747394,5.654945379131119,8.548825471495743,96,5,47,5,500,2,2,200,100,5
0,24.695577826785833,3.7314647192173007,6.036187630475264,87,7,16,9,500,2,2,200,100,5
0,1.4387452140882622,7.626086602036493,8.165971349077484,142,27,23,2,500,2,2,200,100,5
0,15.879820063549928,2.6012683679725415,4.969755307658417,140,25,40,3,500,2,2,200,100,5
0,0.47412198114957255,4.534530835335232,5.9339551768249885,162,26,5,6,500,2,2,200,100,5
0,53.47094847473239,2.9632092428329626,2.1564934790930614,142,9,8,5,500,2,2,200,100,5
0,15.620266318631336,4.69267011014147,8.313140143038543,111,7,32,10,500,2,2,200,100,5
0,66.97033093155108,4.771013510351542,5.433240311653778,123,5,40,3,500,2,2,200,100,5
0,233.0186459480182,9.88132797508623,3.0519946663791506,26,3,7,2,500,2,2,200,100,5
0,27.368441040561486,9.389483588486149,5.13506197475054,117,10,4,10,500,2,2,200,100,5
0,123.0941145480066,8.376563818450059,2.4303239647986743,34,3,1,9,500,2,2,200,100,5
0,491.53927409420527,2.3443358750252443,0.1367212288639641,111,8,19,8,500,2,2,200,100,5
0,8.695952645545212,2.067688846754315,6.547832118829543,120,10,27,4,500,2,2,200,100,5
0,1.530562887599092,1.1538367432140078,6.522658893179897,120,6,46,7,500,2,2,200,100,5
0,103.59053910878895,7.674307421747452,3.2984900089879563,59,2,22,10,500,2,2,200,100,5
0,12.234856585253151,2.6747376027500107,9.072166287730086,75,11,3,6,500,2,2,200,100,5
0,1.8756716886221096,1.8647013920562436,1.053311815372383,98,15,10,4,500,2,2,200,100,5
0,3.357649168323157,1.4302210372490574,7.254278464435702,93,10,8,5,500,2,2,200,100,5
0,101.40604396062166,7.837037924655773,1.3886711467198798,190,46,15,3,500,2,2,200,100,5
0,53.3921638150521,5.254759154215815,5.648761757367629,65,8,4,4,500,2,2,200,100,5
0,4.0958483619349995,1.3880365358997446,4.720368144972383,104,2,94,2,500,2,2,200,100,5
0,50.22531574725489,4.50660748601323,6.9756767952427525,81,11,34,4,500,2,2,200,100,5
0,7.023847398655726,8.956740094176801,7.9261625199473755,156,16,33,7,500,2,2,200,100,5
0,1.4736160150581685,3.5276166584150044,4.821537430324683,37,16,4,2,500,2,2,200,100,5
0,17.019092406259357,1.8859792803638893,1.2158604224602554,94,3,34,10,500,2,2,200,100,5
0,4.113399941498541,7.02116674337454,5.394609491577812,96,16,15,4,500,2,2,200,100,5
0,21.958019061571267,8.527089691013376,7.7815161775556865,72,19,6,2,500,2,2,200,100,5
0,0.4163958532549534,5.925235227026822,7.6978698585590095,161,8,26,7,500,2,2,200,100,5
0,62.80913833894765,7.85186802901103,2.869678783738533,168,8,91,8,500,2,2,200,100,5
0,486.0821306092739,6.216827514054998,0.9387086857434201,154,14,12,10,500,2,2,200,100,5
0,53.60058517006202,6.282421673678743,6.662020355249492,88,3,12,8,500,2,2,200,100,5
0,4.893221624354886,2.5924293461669787,4.439275604333615,131,15,26,6,500,2,2,200,100,5
0,2151.7939657285683,9.273451945526908,0.3602034728848691,52,4,21,7,500,2,2,200,100,5
0,47.064362993844966,4.549823281477459,7.4233925243039,109,18,7,5,500,2,2,200,100,5
0,35.50617239464805,4.422007554769903,6.909982112664521,96,15,6,6,500,2,2,200,100,5
0,3.0874985112329805,2.1964954741212708,2.211053455027081,182,7,97,8,500,2,2,200,100,5
0,33.64075690578169,9.97110883531234,7.947816665526457,87,7,37,6,500,2,2,200,100,5
0,8.703112138951935,9.876565517151157,5.957885428244695,181,28,1,5,500,2,2,200,100,5
0,18.666721522887475,6.065884189502383,3.1577937635747144,77,18,4,4,500,2,2,200,100,5
0,62.274785302150036,9.857918542496757,7.607816814012219,90,23,13,3,500,2,2,200,100,5
0,34.457917144763464,3.9868209887130655,7.5751969580853595,170,3,32,9,500,2,2,200,100,5
0,84.0313158884188,7.868496553068333,3.5954200777987255,196,10,104,8,500,2,2,200,100,5
0,22.331296623422315,5.728300352252454,7.908816216677941,94,7,4,9,500,2,2,200,100,5
0,132.6173922141468,7.0409228490169316,3.574393488149703,160,18,15,8,500,2,2,200,100,5
0,6.071793103660451,1.655847048104269,5.364481879377249,135,1,1,4,500,2,2,200,100,5
0,12.116826868475268,2.932392421434003,6.546806730020086,117,11,1,9,500,2,2,200,100,5
0,65.56276136750316,7.152445302434992,4.6743795143088605,149,21,35,3,500,2,2,200,100,5
0,14.517250630300394,4.594912159094266,6.6884431668869,132,4,7,8,500,2,2,200,100,5
0,54.012836981072226,2.996120252003762,1.9747090350496377,70,4,50,3,500,2,2,200,100,5
0,190.29012409905243,9.36328989418734,3.7671349194600987,69,1,3,10,500,2,2,200,100,5
0,2.097061525583627,4.339901220808346,7.145509881788973,59,9,2,6,500,2,2,200,100,5
0,42.04574180342109,5.539995323547845,9.956365764976635,159,22,26,4,500,2,2,200,100,5
0,107.93934735232425,6.718917055966862,4.561594731077767,70,14,11,4,500,2,2,200,100,5
0,10.300156936784179,3.28650735131408,2.953777462329825,53,1,16,9,500,2,2,200,100,5
0,85.18996293030357,6.055541199596969,5.463444430836821,117,5,34,6,500,2,2,200,100,5
0,50.288762209153475,9.796928155798716,9.956430394460297,108,4,64,5,500,2,2,200,100,5
0,9.732789558008763,8.559009567288829,6.516119106440935,63,5,20,7,500,2,2,200,100,5
0,3.5975941275685224,1.0223374873051752,0.08888562982155901,165,21,17,5,500,2,2,200,100,5
0,52.78812525188651,4.885891603570584,3.1636050959292037,160,2,54,10,500,2,2,200,100,5
0,69.8407258154454,3.9492574257025153,4.037102071839839,112,5,27,10,500,2,2,200,100,5
0,3.1188242286176133,2.267654448785742,6.327749055755312,199,10,22,6,500,2,2,200,100,5
0,12.458100320132065,4.2901339506430975,9.458562254091484,187,61,3,3,500,2,2,200,100,5
0,4.508698554198587,2.240699545611407,5.253726912846233,153,4,3,4,500,2,2,200,100,5
0,62.50973930737676,8.846713819905379,6.02611293712633,155,18,41,5,500,2,2,200,100,5
0,16.9831621015103,2.684979683926397,7.632041798506602,91,6,6,6,500,2,2,200,100,5
0,270.20129887613973,7.443141963261727,2.216449663439546,73,4,25,10,500,2,2,200,100,5
0,34.58978629600138,5.1255271921435845,5.9599903815550554,53,5,14,7,500,2,2,200,100,5
0,45.066009758708105,6.873020921487211,7.680502557959245,122,2,27,8,500,2,2,200,100,5
0,1.591013812539326,9.75111672054679,6.957677909778179,173,15,26,9,500,2,2,200,100,5
0,75.20721813641721,3.7943701942071364,3.259381359197391,128,8,31,9,500,2,2,200,100,5
0,61.31373356788297,4.332622913828003,3.4262555643152472,141,15,9,8,500,2,2,200,100,5
0,48.40767532024808,5.43815853874851,5.35119580752367,186,4,52,5,500,2,2,200,100,5
0,109.42640858118352,9.160289105972783,6.753353740521408,22,3,1,7,500,2,2,200,100,5
0,243.78427974706076,4.97108984900826,1.0184787332169998,197,7,55,5,500,2,2,200,100,5
0,38.6607426280625,9.832289764618759,4.822445552874913,81,7,28,3,500,2,2,200,100,5
0,8.490178010576683,4.925988755249297,8.81177071303364,150,4,103,2,500,2,2,200,100,5
0,2.0496398440136283,4.056084498998753,9.070464026847823,143,20,44,4,500,2,2,200,100,5
0,67.10983676162122,5.872018092155464,3.9631448789427024,45,5,4,8,500,2,2,200,100,5
0,269.8268178921849,8.004371216813295,2.3696130389520755,113,22,27,2,500,2,2,200,100,5
0,150.8142605154712,8.443353486776896,0.2338492628950628,94,46,2,2,500,2,2,200,100,5
0,208.59271237004856,3.5956550945922903,1.191530246961815,156,12,48,8,500,2,2,200,100,5
0,0.8432889636380743,1.1127883330272206,7.8877830499659005,151,2,49,3,500,2,2,200,100,5
0,669.6268927995957,7.725228171128962,0.8796527745578819,52,2,22,10,500,2,2,200,100,5
0,249.10100311881732,8.913373402871102,2.5373922466857124,125,2,64,7,500,2,2,200,100,5
0,16.489688849388372,3.6410835751245734,5.487818661959861,58,12,13,3,500,2,2,200,100,5
0,34.89351651099833,4.931208786418088,6.141097935594171,94,3,33,5,500,2,2,200,100,5
0,395.0364020333056,9.830058813677452,0.6762377423365273,150,39,13,3,500,2,2,200,100,5
0,133.80938552622737,6.326888350252984,1.9188680102819855,152,12,16,4,500,2,2,200,100,5
0,45.317881462607254,8.816513567112608,5.237884150079285,25,3,1,8,500,2,2,200,100,5
0,210.73641988681285,6.464514417580949,1.418852651466016,192,17,1,6,500,2,2,200,100,5
0,50.350084758269674,2.9933965188755867,2.5408230168012134,154,24,6,5,500,2,2,200,100,5
0,114.58087606525136,8.35319202021051,3.257721485686184,126,18,6,5,500,2,2,200,100,5
0,50.526960553050074,5.231384409030837,4.94343705533889,40,5,8,6,500,2,2,200,100,5
0,0.37437380192375197,1.1322215875636483,9.042083701852029,24,5,3,4,500,2,2,200,100,5
0,52.232987741865394,6.682246649669031,6.465278591202772,26,3,11,5,500,2,2,200,100,5
0,39.49675683084763,6.160001802508847,8.917871320443409,95,27,6,3,500,2,2,200,100,5
0,5.150932390638183,1.992325439756792,8.635004013878886,192,21,12,8,500,2,2,200,100,5
0,123.30574791449685,9.099455393398056,6.49439546164597,161,3,135,3,500,2,2,200,100,5
0,91.53367882580079,7.359828271466641,4.901390363279258,157,25,60,2,500,2,2,200,100,5
0,1.585571997075768,1.2628497799531497,5.2035024626387605,102,4,59,5,500,2,2,200,100,5
0,69.84042800838286,5.312277854303714,5.062933575757867,99,9,49,4,500,2,2,200,100,5
0,33.65143598990608,3.421178323987432,4.441347407872701,157,21,22,6,500,2,2,200,100,5
0,29.672482732249854,8.701836674976663,8.169872295140406,155,9,49,6,500,2,2,200,100,5
0,140.62566729186125,3.7441120855215253,1.817554786748099,163,11,29,6,500,2,2,200,100,5
0,1562.0872660424302,6.602247878971217,0.31025913669345373,171,18,9,8,500,2,2,200,100,5
0,1352.6254665768608,9.780250729845198,0.617377252784993,163,5,1,3,500,2,2,200,100,5
0,134.70840776174245,5.714074774238828,1.3732475585736748,66,14,3,3,500,2,2,200,100,5
0,155.42801717641623,4.205294465634612,0.3720080187943031,154,3,129,4,500,2,2,200,100,5
0,19.39495019792568,2.3108302798351086,2.494385675058769,94,10,10,7,500,2,2,200,100,5
0,657.6015395277806,7.827764715965118,0.9783963570542564,20,1,10,7,500,2,2,200,100,5
0,13.261724261458173,2.1390137106083276,4.33939360207897,141,16,6,8,500,2,2,200,100,5
0,57.54537089145271,5.15386324440282,2.6004581263022275,179,18,38,7,500,2,2,200,100,5
0,69.55491209716112,6.200722731151004,4.778213105672826,51,4,16,7,500,2,2,200,100,5
0,369.263214230434,3.9888119794306234,0.18220742499817977,106,12,75,2,500,2,2,200,100,5
0,14.593812809129535,2.645238383971762,7.62096507244845,73,12,8,4,500,2,2,200,100,5
0,26.739106851876297,4.037516159551119,8.255178344166927,42,6,5,5,500,2,2,200,100,5
0,1.7803671534116463,1.6927906226058411,9.203272365878947,156,11,6,10,500,2,2,200,100,5
0,0.9514384773388229,4.856152939642499,2.1630402318836675,173,4,126,10,500,2,2,200,100,5
0,69.48209998730277,7.611508277471648,8.281134605231887,197,3,143,9,500,2,2,200,100,5
0,89.3269788299227,8.092593435713953,2.822797573303161,76,5,15,8,500,2,2,200,100,5
0,9.735276963622402,8.438059677142673,7.352319568726554,124,3,72,5,500,2,2,200,100,5
0,0.18770942414533257,1.1093019585490655,7.189419889686573,83,9,13,2,500,2,2,200,100,5
0,76.35163312086017,4.140597164369884,1.845280754840296,74,4,58,3,500,2,2,200,100,5
0,218.6806407476884,4.107775282781536,1.296624601535119,107,33,4,3,500,2,2,200,100,5
0,86.27861035972539,9.240118692747972,9.296876617852714,161,4,18,10,500,2,2,200,100,5
0,13.414495882710481,4.634140025444198,6.261365243482634,20,1,5,2,500,2,2,200,100,5
0,48.9293271726742,1.1504189618095175,0.13094310479397575,113,5,75,4,500,2,2,200,100,5
0,12.973250331036393,7.7787223229122615,3.990331944013281,57,4,30,5,500,2,2,200,100,5
0,35.79723153625376,4.689911565510654,3.8100999391951715,161,24,57,4,500,2,2,200,100,5
0,11.70939814932348,2.6631321422741783,3.2772602718017985,72,1,38,7,500,2,2,200,100,5
0,59.81214094740507,6.341660228940742,5.33859399269083,61,1,33,5,500,2,2,200,100,5
0,481.1762453988339,9.921510312916459,0.5805093089674362,79,2,50,9,500,2,2,200,100,5
0,302.03609293601227,7.113114107868578,1.8365777092472635,190,15,64,6,500,2,2,200,100,5
0,2.1742506659214005,1.7045467918107131,7.17184342481254,99,31,1,3,500,2,2,200,100,5
0,1.44134351076246,1.531925598968649,6.950678877150301,169,2,89,5,500,2,2,200,100,5
0,3870.270283530341,4.182818414551919,0.05885678713645537,135,16,2,8,500,2,2,200,100,5
0,9.560284492393517,1.5459535032024356,2.712095211279669,37,5,4,5,500,2,2,200,100,5
0,27.949621954277898,9.281679707389554,9.082807533037041,98,11,29,3,500,2,2,200,100,5
0,30.2944302312794,8.51904396697168,3.3204353427811673,169,33,50,2,500,2,2,200,100,5
0,3.3016823668917064,1.3190439601209119,9.504762015655023,140,12,26,9,500,2,2,200,100,5
0,130.68521683067297,9.067246815451043,6.0198308319722935,112,11,18,4,500,2,2,200,100,5
0,9.99128367388409,8.562029078357027,7.671990342981475,157,60,11,2,500,2,2,200,100,5
0,44.23138413633783,6.16043978687324,5.289661872065193,198,97,4,2,500,2,2,200,100,5
0,128.39108618494507,9.245929951397175,4.947516403432846,167,22,13,7,500,2,2,200,100,5
0,62.08446229659824,7.041788548213669,5.152371187893419,82,24,3,3,500,2,2,200,100,5
0,34.00820572989537,4.659635219684455,1.0487061098901085,94,24,42,2,500,2,2,200,100,5
0,8.450072511953275,1.8981148977831985,8.87056630098494,54,6,22,4,500,2,2,200,100,5
0,39.89655814408827,9.505646527800089,0.8018109940472185,153,7,9,9,500,2,2,200,100,5
0,16.520820687180272,4.517455383251514,9.265180764031598,59,3,9,6,500,2,2,200,100,5
0,2.880417707937773,1.395004026121446,5.467136084017632,74,15,1,4,500,2,2,200,100,5
0,63.64642411968407,2.372365742581975,1.200092413230358,151,3,82,9,500,2,2,200,100,5
0,0.5306780107778624,1.8304552499766762,9.552687725065837,172,13,58,8,500,2,2,200,100,5
0,114.92516635020102,7.241394457936033,2.8277357299234387,72,3,1,7,500,2,2,200,100,5
0,0.80790878943766,1.224039151173451,7.650362879574071,130,37,19,3,500,2,2,200,100,5
0,77.36396480364725,7.392653058604471,8.240923525088624,160,11,16,9,500,2,2,200,100,5
0,73.0732857531311,9.720569781589237,3.1208199367200296,82,5,21,8,500,2,2,200,100,5
0,13.458661559172036,9.868237544853681,4.3550797166677455,38,4,1,9,500,2,2,200,100,5
0,41.16451702158548,4.889856539547155,7.567605334299231,38,3,26,2,500,2,2,200,100,5
0,41.32511936767015,5.900173194509468,7.026292259301235,92,2,40,7,500,2,2,200,100,5
0,39.53405946623838,2.5246435451231672,1.5822559735553743,144,11,24,8,500,2,2,200,100,5
0,13.056266581699473,6.423203259770672,7.516470196972676,53,3,17,10,500,2,2,200,100,5
0,49.43131383263884,2.2769960302501175,1.2582977008747631,50,4,2,8,500,2,2,200,100,5
0,41.22273825158643,4.088452426746273,6.757322710175741,130,1,48,3,500,2,2,200,100,5
0,2.7326968408282637,1.5209505037799422,6.6083012880896765,148,12,20,8,500,2,2,200,100,5
0,16.58419409197497,4.13690780889269,5.119218560860917,179,21,19,6,500,2,2,200,100,5
0,74.93617548243512,8.959571110227413,8.616754617909892,190,27,1,7,500,2,2,200,100,5
0,21.696327719436027,9.871245556591223,6.586619736934669,139,36,17,3,500,2,2,200,100,5
0,30.081963889038743,9.659685409169422,7.145402625299414,192,37,78,3,500,2,2,200,100,5
0,35.403996910170626,4.6240399675110595,6.224842489662913,41,2,28,5,500,2,2,200,100,5
0,79.73557324015441,9.528048251418818,4.129873274342888,165,48,4,3,500,2,2,200,100,5
0,34.78792244720352,6.8856196088208526,7.327544602350087,187,4,23,9,500,2,2,200,100,5
0,9.694054430670201,3.136171033662979,7.754666898918037,56,6,6,8,500,2,2,200,100,5
0,8.317839617709438,8.446157162686859,7.435349641046136,107,12,25,5,500,2,2,200,100,5
0,5.172503654402202,3.5800927719475695,2.585017378123066,134,7,88,6,500,2,2,200,100,5
0,16.00247081270697,2.3492326515188946,4.3832548944285215,77,9,3,3,500,2,2,200,100,5
0,20.435638220840247,5.2077643182300335,2.3056047902887213,99,5,38,4,500,2,2,200,100,5
0,8.50808035065546,3.9322300052989085,3.532104611564627,93,36,9,2,500,2,2,200,100,5
0,53.746132504561515,4.21275710739431,0.6138568219366125,88,28,2,3,500,2,2,200,100,5
0,54.90662986439978,6.668727838819979,3.1738636884428315,169,21,1,8,500,2,2,200,100,5
0,8.167608570680342,1.679315161178951,7.984774842507349,65,5,10,2,500,2,2,200,100,5
0,93.50138475425302,8.495855709684506,5.426245735333524,97,7,32,5,500,2,2,200,100,5
0,4.085249088181857,1.9052069161150236,9.020784485952895,57,8,16,2,500,2,2,200,100,5
0,55.834740589415766,5.1996506958428395,5.366811196494723,53,5,6,6,500,2,2,200,100,5
0,37.37585671492122,8.46378819427781,8.536659863377032,36,3,11,7,500,2,2,200,100,5
0,5.265638085720857,7.986877580882855,9.483342773895309,33,3,6,9,500,2,2,200,100,5
0,10.601823262672196,2.018760295464911,5.434111371462661,160,2,123,10,500,2,2,200,100,5
